,global_sentiment_score,global_sentiment_category,market_relevance_score,Banks_sentiment_score,Banks_relevance_score,Oil & Gas_sentiment_score,Oil & Gas_relevance_score,Technology_sentiment_score,Technology_relevance_score,Healthcare_sentiment_score,Healthcare_relevance_score,Utilities_sentiment_score,Utilities_relevance_score,key_points,keywords
0,0.3,Negative,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Credit standards for loans to enterprises tightened further in Q3 2023. | Net tightening of credit standards for loans to households exceeded previous expectations. | Higher risk perceptions and lower liquidity positions contributed to tightening. | Banks expect further net tightening of credit standards in Q4 2023. | Access to funding deteriorated, especially for retail funding.",bank lending survey | credit standards | tightening | economic outlook | ECB interest rates
0,0.5,Neutral,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Net position of the Eurosystem in foreign currency decreased by EUR 0.1 billion. | Net balance of open market operations increased by EUR 0.5 billion. | Base money rose by EUR 4.8 billion to EUR 5,318 billion. | Public sector purchase programme saw a decrease of EUR 5.1 billion. | Pandemic emergency purchase programme had a weekly change of EUR 5.0 billion in purchases.",Eurosystem | foreign currency | open market operations | base money | monetary policy
0,0.4,Negative,1.0,0.5,1.0,0.3,0.5,0.4,0.5,0.2,0.0,0.3,0.5,Inflation is expected to remain high for an extended period. | ECB raised key interest rates by 25 basis points. | Revisions to inflation projections reflect higher energy prices. | Economic growth projections for the euro area have been lowered. | The ECB is committed to maintaining restrictive interest rates as needed.,inflation | interest rates | economic growth | monetary policy | energy prices
0,0.5,Neutral,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Net position of the Eurosystem in foreign currency increased by EUR 1 billion. | Net balance of open market operations fell by EUR 139.7 billion. | Base money rose by EUR 114.9 billion. | Details of monetary policy securities portfolios provided. | Discontinuation of reinvestments under the asset purchase programme noted.,Eurosystem | foreign currency | open market operations | base money | monetary policy
0,0.5,Neutral,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Overall credit terms remained unchanged in the securities financing and OTC derivatives markets. | Price terms tightened for hedge funds, investment funds, and non-financial corporations. | Expectations indicate further tightening of credit terms from September to November 2023. | Increased resources and attention are being devoted to managing concentrated credit exposures. | Liquidity and functioning of collateral markets have deteriorated.",credit terms | securities financing | OTC derivatives | market liquidity | financial stability
0,0.5,Neutral,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Overall credit terms and conditions remained unchanged between June and August 2023. | Price terms tightened for hedge funds, investment funds, and non-financial corporations. | Non-price terms tightened for hedge funds, non-financial corporations, and sovereigns. | Survey respondents expect overall credit terms to tighten from September to November 2023. | Liquidity and functioning of collateral markets deteriorated.",credit terms | securities financing | OTC derivatives | market liquidity | financial leverage
0,0.6,Positive,1.0,0.7,1.0,0.4,0.5,0.5,0.5,0.3,0.0,0.4,0.5,"Household gross disposable income has shown a steady increase. | Gross saving rates have fluctuated but remain significant. | Financial investments have decreased, particularly in currency and deposits. | Non-financial corporations are experiencing growth in gross value added. | Government debt continues to rise, impacting overall financial stability.",households | gross disposable income | financial investment | non-financial corporations | government debt
0,0.6,Positive,1.0,0.7,1.0,0.2,0.5,0.5,0.5,0.4,0.0,0.3,0.0,"Households' gross disposable income shows positive growth trends. | Non-financial investment by households is increasing, indicating economic confidence. | Net worth of households is growing, reflecting improved financial health. | Non-financial corporations are experiencing growth in net entrepreneurial income. | Investment trends in non-financial corporations suggest a stable economic outlook.",households | gross disposable income | non-financial investment | net worth | entrepreneurial income
0,0.6,Positive,1.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Increase of EUR 4 billion in gold and gold receivables due to quarterly revaluation adjustments. | Net position of the Eurosystem in foreign currency rose by EUR 4.3 billion. | Positive effects of quarterly revaluation of assets and liabilities amounted to EUR 5.5 billion. | Base money decreased by EUR 181.2 billion to EUR 5,198.3 billion. | Gold price revaluation at EUR 1,764.820 per fine oz.",Eurosystem | gold | foreign currency | revaluation | monetary policy
0,0.4,Negative,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"M3 money supply decreased by 1.3% in August 2023. | Credit to the private sector showed a decline, particularly in loans to non-financial corporations. | Deposits placed by households have seen a slight increase, but overall deposits are down. | The annual growth rate of loans to households remains low. | Marketable instruments in M3 showed a positive trend, but overall sentiment remains cautious.",M3 | money supply | credit | deposits | loans
0,0.4,Negative,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Net position of the Eurosystem in foreign currency decreased by EUR 0.9 billion. | Net balance of open market operations fell by EUR 70.8 billion. | Base money increased by EUR 7.6 billion. | Securities held for monetary policy purposes are accounted for at amortised cost. | Discontinuation of reinvestments under the asset purchase programme may show negative amounts.,Eurosystem | foreign currency | open market operations | base money | monetary policy
0,0.4,Negative,1.0,0.5,1.0,0.3,0.5,0.4,0.5,0.2,0.0,0.3,0.5,"Euro area real GDP growth has broadly stagnated in 2023. | Tight financing conditions are dampening growth, affecting private investment and consumption. | Inflation has come down from its peak, but underlying inflation remains persistent. | The unemployment rate remains low, but is projected to increase slightly in the coming years. | Fiscal policies are essential to avoid driving up medium-term inflationary pressures.",GDP growth | inflation | unemployment | fiscal policy | economic activity
0,0.4,Negative,1.0,0.5,1.0,0.3,0.5,0.6,0.5,0.4,0.0,0.4,0.0,Inflation in the euro area remains high but is on a downward trend. | The ECB has raised key interest rates for the tenth consecutive time to combat inflation. | Economic growth projections for 2023 and 2024 have been lowered due to financial tightening. | The ECB is focused on achieving a balance between fiscal and monetary policies. | Concerns about the impact of high interest rates on vulnerable households and investments.,inflation | interest rates | economic growth | monetary policy | fiscal policy
0,0.6,Positive,1.0,0.7,1.0,0.2,0.0,0.5,0.5,0.3,0.0,0.4,0.0,Long-run relationships support the quantity theory of money. | Excess money growth is correlated with inflation trends. | The impact of money growth on inflation weakens in low-inflation periods. | Recent credit expansion during the pandemic exceeded expectations. | Normalization of interest rates has led to a rebalancing of financial portfolios.,inflation | money growth | ECB | credit expansion | interest rates
0,0.6,Positive,1.0,0.7,1.0,0.4,0.5,0.5,0.5,0.3,0.0,0.5,0.5,"The euro area has shown an almost full recovery from the pandemic. | Temporary fiscal measures have been implemented to alleviate high energy prices. | Fiscal support has stabilized growth and cushioned inflation. | Independent fiscal institutions can enhance fiscal sustainability. | Public investment has been weak, but defense expenditures are expected to increase.",fiscal policies | economic governance | public investment | inflation | defense expenditures
0,0.4,Negative,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Net position of the Eurosystem in foreign currency decreased by EUR 1 billion. | Net balance of open market operations increased by EUR 92.5 billion. | Base money liability fell by EUR 30.4 billion. | Public sector purchase programme saw a decrease of EUR 11.8 billion. | Pandemic emergency purchase programme had a weekly change of EUR 2.7 billion in purchases.,Eurosystem | foreign currency | open market operations | base money | monetary policy
0,0.5,Neutral,1.0,0.7,1.0,0.2,0.0,0.4,0.5,0.3,0.0,0.3,0.0,"The calendar outlines the Eurosystem's regular tender operations for the first half of 2024. | Main refinancing operations (MRO) and longer-term refinancing operations (LTRO) are scheduled throughout the months. | Key dates include announcements, allotments, and settlements for MRO and LTRO. | The document highlights deviations from standard practices. | Target holidays are indicated for operational planning.",Eurosystem | tender operations | refinancing | MRO | LTRO
0,0.4,Negative,1.0,0.5,1.0,0.3,0.5,0.4,0.5,0.4,0.5,0.4,0.5,"Inflation is declining but remains too high, with projections of 5.6% in 2023. | ECB raised interest rates by 25 basis points to combat inflation. | Economic growth projections have been lowered significantly, with expectations of 0.7% growth in 2023. | The labor market remains resilient, but job creation is slowing. | Risks to economic growth are tilted to the downside, with potential for recession.",inflation | interest rates | economic growth | labor market | monetary policy
0,0.4,Negative,1.0,0.5,1.0,0.3,0.5,0.4,0.5,0.2,0.0,0.3,0.5,Inflation is expected to remain high for an extended period. | ECB raised key interest rates by 25 basis points. | Revisions to inflation projections indicate higher energy prices. | Economic growth projections for the euro area have been lowered. | The ECB is committed to maintaining restrictive interest rates as needed.,inflation | interest rates | economic growth | monetary policy | ECB
0,0.4,Negative,1.0,0.3,1.0,0.5,0.5,0.4,0.5,0.4,0.5,0.5,0.5,"Inflation is expected to remain too high for too long despite a decline. | ECB raised key interest rates by 25 basis points to combat inflation. | Economic growth projections for the euro area have been lowered significantly. | Financing conditions have tightened, dampening demand. | The ECB is committed to maintaining restrictive interest rates until inflation returns to target.",inflation | interest rates | economic growth | financing conditions | monetary policy
0,0.6,Positive,1.0,0.7,1.0,0.2,0.5,0.5,0.5,0.4,0.0,0.3,0.0,Governing council decided on monetary policy. | Focus on achieving stable prices in the euro area. | Presentation by President Christine Lagarde. | Press conference held on 14 September 2023.,monetary policy | stable prices | euro area | Christine Lagarde | press conference
0,0.4,Negative,1.0,0.3,1.0,0.5,0.5,0.4,0.5,0.4,0.5,0.5,0.5,"Inflation is expected to remain too high for too long despite a decline. | ECB raised key interest rates by 25 basis points to combat inflation. | Economic growth projections for the euro area have been lowered significantly. | Financing conditions have tightened, dampening demand. | The ECB is committed to maintaining restrictive interest rates until inflation returns to target.",inflation | interest rates | economic growth | financing conditions | monetary policy
